algorithm,problem,problem_name,dim,n_constraints,seed,N,MaxIter,penalty,feasibility_tolerance,paper_reported_f,best_fitness,raw_objective,feasible,within_bounds,max_violation,curve_start,curve_end,curve_len,elapsed_seconds,status,message,x1,x2,x3,x4,x5,x6,x7
GWO,speed_reducer,Speed reducer,7,11,1014,30,500,1e+30,1e-08,2995.2477,1e+30,5281.426222345247,False,True,0.24948811164811668,1e+30,1e+30,500,0.7193903000443242,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.0355240016228002,0.7585702305300415,26.877612876835443,8.29258064041719,7.8113937240497195,3.132963408310091,5.421663731238413
GWO,speed_reducer,Speed reducer,7,11,1015,30,500,1e+30,1e-08,2995.2477,1e+30,4315.167435513546,False,True,0.32514062292682144,1e+30,1e+30,500,0.711448099988047,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.9599029352340582,0.7607067828607366,24.05435631799557,7.392935304478932,7.330489484977612,3.0466079067059284,5.175715020643963
GWO,speed_reducer,Speed reducer,7,11,1016,30,500,1e+30,1e-08,2995.2477,1e+30,3708.9367936546964,False,True,0.3158974729180888,1e+30,1e+30,500,0.7140874999458902,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.8279915967121854,0.7442693991094311,20.889863492732005,7.87970766962119,7.714961366972192,3.384047832504216,5.468677875424119
GWO,speed_reducer,Speed reducer,7,11,1017,30,500,1e+30,1e-08,2995.2477,1e+30,6362.682091558757,False,True,0.1115051052033138,1e+30,1e+30,500,0.712061999947764,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.5183517543102765,0.7821331873633814,27.698373312848112,7.899621732738353,7.3686161204761,3.3167277006677116,5.306168281882011
GWO,speed_reducer,Speed reducer,7,11,1018,30,500,1e+30,1e-08,2995.2477,1e+30,5193.685156599559,False,True,0.16703449890148092,1e+30,1e+30,500,0.7127992000314407,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.1939754491886894,0.7454959075695109,26.58665276528329,8.11438838754865,7.828241850198594,3.576487451348183,5.144559464518235
GWO,speed_reducer,Speed reducer,7,11,1019,30,500,1e+30,1e-08,2995.2477,1e+30,3758.2431099499595,False,True,0.3127772603141341,1e+30,1e+30,500,0.7181463000015356,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.8169268586065916,0.7395995047893723,22.135725806759687,8.12875194786643,7.512265004495322,3.604865122477121,5.134380328548468
GWO,speed_reducer,Speed reducer,7,11,1020,30,500,1e+30,1e-08,2995.2477,1e+30,3099.900912612559,False,True,0.14570024294324213,1e+30,1e+30,500,0.7196848000166938,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.178700242995861,0.7283675281288201,17.83262056135849,8.006967028505706,7.388770122191861,3.334118117299939,5.244734557872036
GWO,speed_reducer,Speed reducer,7,11,1021,30,500,1e+30,1e-08,2995.2477,1e+30,5111.4100442826375,False,True,0.19030386644519948,1e+30,1e+30,500,0.7103424000088125,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.974388142529123,0.7080851412722341,27.90609713205913,7.412897066671897,7.474652316065905,3.852793642104135,5.351757545350421
GWO,speed_reducer,Speed reducer,7,11,1022,30,500,1e+30,1e-08,2995.2477,1e+30,4379.353869965231,False,True,0.5224640689586619,1e+30,1e+30,500,0.707116799952928,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.600526645424316,0.7918416756056248,23.48795883757459,7.946066986276673,7.814107992320546,3.6425920144210395,5.3942043108190365
GWO,speed_reducer,Speed reducer,7,11,1023,30,500,1e+30,1e-08,2995.2477,1e+30,5292.512851224568,False,True,0.3450580001780379,1e+30,1e+30,500,0.7044748000334948,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.9388690800085264,0.7905898735082677,27.00562146287399,8.047223382209367,8.123102321728854,3.1676365569973717,5.0438504281987235
GWO,speed_reducer,Speed reducer,7,11,1024,30,500,1e+30,1e-08,2995.2477,1e+30,3586.148912421822,False,True,0.47450656564950267,1e+30,1e+30,500,0.7017245999886654,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.92246196911657,0.7258352810022951,21.07342995563119,8.185049656673705,7.923728520791501,2.9420192050796508,5.443199665724279
GWO,speed_reducer,Speed reducer,7,11,1025,30,500,1e+30,1e-08,2995.2477,1e+30,3704.7253912930996,False,True,0.11498768931465819,1e+30,1e+30,500,0.7036439000512473,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.4211173666027155,0.7629007494925221,18.78359443429849,7.557728563071238,7.568632791584439,3.5434848587121444,5.325694981174125
GWO,speed_reducer,Speed reducer,7,11,1026,30,500,1e+30,1e-08,2995.2477,1e+30,3263.67999119889,False,True,0.3705950307727073,1e+30,1e+30,500,0.7245154000120237,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.7707371959043887,0.7595117264567322,19.140271497550287,7.335556016443616,7.870092454774093,3.3912674676044623,5.216828081201738
GWO,speed_reducer,Speed reducer,7,11,1027,30,500,1e+30,1e-08,2995.2477,1e+30,4052.5396975828503,False,True,0.43877832184967547,1e+30,1e+30,500,0.7269444999983534,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.62797455611112,0.7562145643410405,23.216782672203323,7.311515888006579,8.205821347806612,3.8918859175632674,5.179645892300189
GWO,speed_reducer,Speed reducer,7,11,1028,30,500,1e+30,1e-08,2995.2477,1e+30,4954.619005819853,False,True,0.08103725978829401,1e+30,1e+30,500,0.7283377000130713,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.416171078612689,0.7386016443582964,24.42843378599263,7.481378610044826,8.138024244909671,3.374508565520686,5.492820533562705
GWO,speed_reducer,Speed reducer,7,11,1029,30,500,1e+30,1e-08,2995.2477,1e+30,3472.0667603802917,False,True,0.13812088430145297,1e+30,1e+30,500,0.7075013999710791,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.4367773363264837,0.782293612233418,17.541161897830975,7.484015889853941,7.6685349756358105,3.390368306732074,5.268588385439005
SCHO,speed_reducer,Speed reducer,7,11,1000,30,500,1e+30,1e-08,2995.2477,1e+30,3206.247617454076,False,True,0.14315418178282124,1e+30,1e+30,500,0.6521175000234507,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.121385737975063,0.7136450318646902,19.585309548495065,7.959872630648908,7.369134329639713,3.283191987172398,5.095241763436859
SCHO,speed_reducer,Speed reducer,7,11,1001,30,500,1e+30,1e-08,2995.2477,1e+30,2959.837564193932,False,True,0.4422410942726154,1e+30,1e+30,500,0.6513336999923922,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.212594928569951,0.7389553665981587,17.267970883864177,7.4008788297585735,7.750570203788059,2.964600727087901,5.20985920933838
SCHO,speed_reducer,Speed reducer,7,11,1002,30,500,1e+30,1e-08,2995.2477,3012.805614037415,3012.805614037415,True,True,0.0,1e+30,3012.805614037415,500,0.6585215000086464,PASS,,3.5338261585278214,0.7,17.0,7.3,7.7592536529356515,3.3629517765897248,5.2879615197219
SCHO,speed_reducer,Speed reducer,7,11,1003,30,500,1e+30,1e-08,2995.2477,3934.6771775778725,3934.6771775778725,True,True,0.0,1e+30,3934.6771775778725,500,0.6569485000218265,PASS,,3.555772713433764,0.7,20.993669010080666,8.197225685784455,7.800000000000001,3.797335166533144,5.291520842006915
SCHO,speed_reducer,Speed reducer,7,11,1004,30,500,1e+30,1e-08,2995.2477,1e+30,3191.7696442718407,False,True,0.3735048002375301,1e+30,1e+30,500,0.6536845999653451,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.600880452740715,0.7144643573366666,20.204477780484403,8.177769812403785,7.736066847871623,3.0170826121006744,5.450926870742822
SCHO,speed_reducer,Speed reducer,7,11,1005,30,500,1e+30,1e-08,2995.2477,1e+30,5233.033644463576,False,True,0.48038044851376327,1e+30,1e+30,500,0.6505790000082925,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.6822191730678937,0.7941409644876927,27.752428264088813,7.828483538463883,7.951957926619545,3.2641987453332826,5.095413688498342
SCHO,speed_reducer,Speed reducer,7,11,1006,30,500,1e+30,1e-08,2995.2477,3014.569277819805,3014.569277819805,True,True,0.0,1e+30,3014.569277819805,500,0.6525452000205405,PASS,,3.506831769594255,0.7,17.0,7.473526413610565,7.800000000000001,3.3841138157926145,5.2949324216395155
SCHO,speed_reducer,Speed reducer,7,11,1007,30,500,1e+30,1e-08,2995.2477,1e+30,2975.570361847308,False,True,0.34518875965345486,1e+30,1e+30,500,0.6581496999715455,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.671224937460886,0.7186603520756774,18.076156937997045,8.119189122424187,7.358467449578223,3.3195040920609267,5.432048938331941
SCHO,speed_reducer,Speed reducer,7,11,1008,30,500,1e+30,1e-08,2995.2477,1e+30,4652.87867332999,False,True,0.5129644886410862,1e+30,1e+30,500,0.6645635000313632,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.767252749054619,0.7923689568397195,24.744562247278132,7.325103403431288,7.770272831493072,2.9145511574117093,5.385338805669104
SCHO,speed_reducer,Speed reducer,7,11,1009,30,500,1e+30,1e-08,2995.2477,3022.9610915602793,3022.9610915602793,True,True,0.0,1e+30,3022.9610915602793,500,0.6644433999899775,PASS,,3.511983709191772,0.7,17.0,7.800000000000001,7.734665226575768,3.3967448024621945,5.297355478332095
SCHO,speed_reducer,Speed reducer,7,11,1010,30,500,1e+30,1e-08,2995.2477,1e+30,4357.973845852936,False,True,0.4438898892895615,1e+30,1e+30,500,0.6631248000194319,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.6949922829615724,0.7782544218163215,24.36365878697913,7.33601632875741,7.330015528693721,3.3276722827131033,5.229702815676906
SCHO,speed_reducer,Speed reducer,7,11,1011,30,500,1e+30,1e-08,2995.2477,1e+30,5001.419823777191,False,True,0.2841917753401888,1e+30,1e+30,500,0.6618015000130981,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.8841248403504367,0.7338281377336382,27.812253780599306,7.351876811021421,8.187735174817302,3.078090579151037,5.298332583120071
SCHO,speed_reducer,Speed reducer,7,11,1012,30,500,1e+30,1e-08,2995.2477,3010.8661372515126,3010.8661372515126,True,True,0.0,1e+30,3010.8661372515126,500,0.659214899991639,PASS,,3.5210997414091816,0.7,17.0,7.7175839316598145,7.800000000000001,3.354842948529014,5.288820682493987
SCHO,speed_reducer,Speed reducer,7,11,1013,30,500,1e+30,1e-08,2995.2477,1e+30,3777.0408924056205,False,True,0.3969887214252805,1e+30,1e+30,500,0.668090499995742,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.394492915306188,0.7139038145717796,22.037072827114418,8.050688157749228,7.89111304875262,2.9950615964357215,5.027035083707788
SCHO,speed_reducer,Speed reducer,7,11,1014,30,500,1e+30,1e-08,2995.2477,1e+30,5317.293870504934,False,True,0.22593036774577824,1e+30,1e+30,500,0.6637748000212014,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.0355240016228002,0.7442682111221152,27.00593924285655,7.946611707250012,7.598876371569058,3.835445300984802,5.349743001105912
SCHO,speed_reducer,Speed reducer,7,11,1015,30,500,1e+30,1e-08,2995.2477,3026.0746759853796,3026.0746759853796,True,True,0.0,1e+30,3026.0746759853796,500,0.6665349000249989,PASS,,3.511554323572846,0.7,17.0,7.7384656483158905,7.886232304647336,3.366932147720077,5.310321203306515
SCHO,speed_reducer,Speed reducer,7,11,1016,30,500,1e+30,1e-08,2995.2477,1e+30,2955.2644771654077,False,True,0.25325382423531906,1e+30,1e+30,500,0.6618381000007503,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.8279915967121854,0.7088382566969785,19.36328119725472,7.5213144270129435,7.642496435086762,3.1636628979186883,5.092613751326351
SCHO,speed_reducer,Speed reducer,7,11,1017,30,500,1e+30,1e-08,2995.2477,3008.618944818137,3008.618944818137,True,True,0.0,1e+30,3008.618944818137,500,0.670351299981121,PASS,,3.5100587494192284,0.7,17.0,7.672590750299708,7.800000000000001,3.354038530489388,5.293050011998357
SCHO,speed_reducer,Speed reducer,7,11,1018,30,500,1e+30,1e-08,2995.2477,1e+30,3401.897393392777,False,True,0.21537286604844352,1e+30,1e+30,500,0.6592811999726109,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,3.1939754491886894,0.7763742191537645,17.783577274652092,8.295466230550362,7.7745576726790055,3.822200553924958,5.106209740014284
SCHO,speed_reducer,Speed reducer,7,11,1019,30,500,1e+30,1e-08,2995.2477,1e+30,3245.367767556738,False,True,0.3906851614217368,1e+30,1e+30,500,0.6521377000026405,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.8169268586065916,0.7834916766149067,17.669579950069394,7.542143949672191,7.672308211655874,3.490874343815394,5.3464676863819065
SCHO,speed_reducer,Speed reducer,7,11,1020,30,500,1e+30,1e-08,2995.2477,3022.4998706403994,3022.4998706403994,True,True,0.0,1e+30,3022.4998706403994,500,0.6729808999807574,PASS,,3.521554501227835,0.7,17.0,7.73835848901499,7.877261735393097,3.3793133919349163,5.29387926962402
SCHO,speed_reducer,Speed reducer,7,11,1021,30,500,1e+30,1e-08,2995.2477,3014.6867902162053,3014.6867902162053,True,True,0.0,1e+30,3014.6867902162053,500,0.6572256000363268,PASS,,3.525587696972483,0.7,17.0,7.3,7.930675790405204,3.356145077933805,5.292814022166974
SCHO,speed_reducer,Speed reducer,7,11,1022,30,500,1e+30,1e-08,2995.2477,3014.160117570545,3014.160117570545,True,True,0.0,1e+30,3014.160117570545,500,0.6613078000373207,PASS,,3.502379612042834,0.7,17.0,7.465226939842206,7.778502108682049,3.380641327843103,5.299304364945176
SCHO,speed_reducer,Speed reducer,7,11,1023,30,500,1e+30,1e-08,2995.2477,3016.153056966868,3016.153056966868,True,True,0.0,1e+30,3016.153056966868,500,0.6548659999971278,PASS,,3.5041184229468763,0.7,17.0,7.585666264166084,7.82164720786408,3.4025414838893,5.289156294413085
SCHO,speed_reducer,Speed reducer,7,11,1024,30,500,1e+30,1e-08,2995.2477,1e+30,5352.144324629068,False,True,0.32047736594498977,1e+30,1e+30,500,0.6652894000289962,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.92246196911657,0.7718089766106913,27.33245166502636,7.579895410190794,7.521318408588613,3.253976164028316,5.328916457669232
SCHO,speed_reducer,Speed reducer,7,11,1025,30,500,1e+30,1e-08,2995.2477,3025.666139070112,3025.666139070112,True,True,0.0,1e+30,3025.666139070112,500,0.6537547999760136,PASS,,3.5047255440145837,0.7,17.0,7.454057704945858,7.87904407172988,3.385118776419635,5.310697077201713
SCHO,speed_reducer,Speed reducer,7,11,1026,30,500,1e+30,1e-08,2995.2477,1e+30,4548.325144048,False,True,0.33329302626564394,1e+30,1e+30,500,0.7206941000185907,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.7707371959043887,0.7388409161828294,25.767743537892002,7.613917775273986,8.154505678220055,3.2334959335418234,5.398857830707343
SCHO,speed_reducer,Speed reducer,7,11,1027,30,500,1e+30,1e-08,2995.2477,1e+30,4043.6482174421335,False,True,0.38685957048913866,1e+30,1e+30,500,0.7219435999868438,NO_FEASIBLE_FOUND,Best fitness stayed at the death penalty.,2.62797455611112,0.7289263328289305,24.49069376542465,7.77141054353718,8.063760313173407,3.2461551935969153,5.358957258551198
SCHO,speed_reducer,Speed reducer,7,11,1028,30,500,1e+30,1e-08,2995.2477,3013.111533446992,3013.111533446992,True,True,0.0,1e+30,3013.111533446992,500,0.7077116000000387,PASS,,3.5115503894055573,0.7,17.0,7.3,7.895427193149406,3.3883173161608546,5.287179872229274
SCHO,speed_reducer,Speed reducer,7,11,1029,30,500,1e+30,1e-08,2995.2477,3019.8446001875864,3019.8446001875864,True,True,0.0,1e+30,3019.8446001875864,500,0.6875788000179455,PASS,,3.502990530839235,0.7,17.0,7.870343800769132,7.799784096659126,3.4086648365031573,5.289776939456015
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1000,30,500,1e+30,1e-08,1.3033,13.013139436252017,13.013139436252017,True,True,0.0,80.96462799550298,13.013139436252017,500,0.6463756000157446,PASS,,5.9090372548853844,4.887747850964035,4.492770694754806,3.47985245814667,2.1385921208313943,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1001,30,500,1e+30,1e-08,1.3033,13.013757856527107,13.013757856527107,True,True,0.0,71.79359457512265,13.013757856527107,500,0.6331309999804944,PASS,,5.941087639289851,4.921175071854442,4.421323129579872,3.503708733172046,2.121699411526522,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1002,30,500,1e+30,1e-08,1.3033,13.012908649488468,13.012908649488468,True,True,0.0,47.94598924907181,13.012908649488468,500,0.6315564999822527,PASS,,5.959489202142247,4.898744649386413,4.456456142783264,3.4871052981199657,2.105834285795083,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1003,30,500,1e+30,1e-08,1.3033,13.014509092779173,13.014509092779173,True,True,0.0,93.28730738730863,13.014509092779173,500,0.6315348000498489,PASS,,5.908632945760285,4.92147068903007,4.481338240891787,3.4880422136007616,2.1107168952594733,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1004,30,500,1e+30,1e-08,1.3033,13.01247099241513,13.01247099241513,True,True,0.0,93.21354377845527,13.01247099241513,500,0.6291889999993145,PASS,,5.978589747205807,4.864736034593544,4.472051872528822,3.465351178984046,2.12619756838304,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1005,30,500,1e+30,1e-08,1.3033,13.013170972389402,13.013170972389402,True,True,0.0,71.18872520313481,13.013170972389402,500,0.6108419999945909,PASS,,5.957052518711453,4.8457916935479375,4.499330677337744,3.469491770830419,2.136384387755937,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1006,30,500,1e+30,1e-08,1.3033,13.014116457898503,13.014116457898503,True,True,0.0,74.79701136720793,13.014116457898503,500,0.6044006000156514,PASS,,5.89187933680175,4.893819523717124,4.502039986057491,3.4897535535653965,2.1320777442967067,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1007,30,500,1e+30,1e-08,1.3033,13.015400568618212,13.015400568618212,True,True,0.0,107.84949199753872,13.015400568618212,500,0.6046600000117905,PASS,,5.982119537358552,4.8085760349058795,4.441559334918871,3.5433207222314764,2.136057674920393,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1008,30,500,1e+30,1e-08,1.3033,13.01372039712222,13.01372039712222,True,True,0.0,75.5847187182796,13.01372039712222,500,0.6001487000030465,PASS,,5.971104713891758,4.825303989989131,4.507006912760164,3.484989881559508,2.120528301803008,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1009,30,500,1e+30,1e-08,1.3033,13.013508457956478,13.013508457956478,True,True,0.0,88.20803517086728,13.013508457956478,500,0.6006290999939665,PASS,,5.9835633574219536,4.877608847085737,4.476398674668291,3.4612645044910373,2.1097578971113857,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1010,30,500,1e+30,1e-08,1.3033,13.012906199005117,13.012906199005117,True,True,0.0,80.54682485261885,13.012906199005117,500,0.5978136000339873,PASS,,5.9494303784812885,4.892655309180785,4.457462215398693,3.4914380882082114,2.1166396498060815,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1011,30,500,1e+30,1e-08,1.3033,13.013820926435429,13.013820926435429,True,True,0.0,77.50568770526938,13.013820926435429,500,0.6005965000367723,PASS,,5.92328743595743,4.833248026882397,4.4660939356624985,3.53163722361994,2.154828696700727,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1012,30,500,1e+30,1e-08,1.3033,13.013617510477008,13.013617510477008,True,True,0.0,96.47091026531898,13.013617510477008,500,0.6140402999590151,PASS,,5.94172518287236,4.875098272002343,4.44198981355278,3.5230007280223448,2.126954497247167,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1013,30,500,1e+30,1e-08,1.3033,13.012872941452356,13.012872941452356,True,True,0.0,85.08637725241809,13.012872941452356,500,0.6053621000028215,PASS,,5.942591802805222,4.9027947637104665,4.451023533897629,3.4912276396881197,2.1199344666022193,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1014,30,500,1e+30,1e-08,1.3033,13.014694228079197,13.014694228079197,True,True,0.0,71.32135756869587,13.014694228079197,500,0.6164895999827422,PASS,,5.889602690998665,4.9175863528803045,4.500462182736069,3.4834208134295683,2.11942639838598,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1015,30,500,1e+30,1e-08,1.3033,13.013134063495016,13.013134063495016,True,True,0.0,107.80139178973461,13.013134063495016,500,0.6059289000113495,PASS,,5.958222048082498,4.839773692130364,4.467251933643358,3.5015440779903155,2.1411999954140994,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1016,30,500,1e+30,1e-08,1.3033,13.015316536240222,13.015316536240222,True,True,0.0,74.06106255359762,13.015316536240222,500,0.6048171000438742,PASS,,5.943894058311944,4.904002010233999,4.433062147759451,3.4520540878295836,2.178485986739416,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1017,30,500,1e+30,1e-08,1.3033,13.013196121607207,13.013196121607207,True,True,0.0,64.81037714906553,13.013196121607207,500,0.6120001000235789,PASS,,5.9393224348834,4.844069098044698,4.4688991866094385,3.484358795310817,2.171441940176076,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1018,30,500,1e+30,1e-08,1.3033,13.013747878015147,13.013747878015147,True,True,0.0,81.94639282373119,13.013747878015147,500,0.6176760999951512,PASS,,5.916368699000707,4.875813294898198,4.436600576029583,3.499618700600917,2.1805766825797677,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1019,30,500,1e+30,1e-08,1.3033,13.015125770707913,13.015125770707913,True,True,0.0,64.04788268660027,13.015125770707913,500,0.6196495000040159,PASS,,5.888222196581526,4.892350985423287,4.504371098920559,3.5252920892886603,2.100955420769117,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1020,30,500,1e+30,1e-08,1.3033,13.01492806128252,13.01492806128252,True,True,0.0,92.7358048598659,13.01492806128252,500,0.6137573999585584,PASS,,5.972247522656558,4.91429421566956,4.487410811463442,3.4273164193968886,2.1096051652649037,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1021,30,500,1e+30,1e-08,1.3033,13.012962804123296,13.012962804123296,True,True,0.0,68.68523226575928,13.012962804123296,500,0.6074617999838665,PASS,,5.9548774206946895,4.897345049604114,4.468213595717071,3.447235268390107,2.140045253195714,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1022,30,500,1e+30,1e-08,1.3033,13.01399127571494,13.01399127571494,True,True,0.0,104.56949731629784,13.01399127571494,500,0.6113023999496363,PASS,,5.941418276537619,4.82328295887832,4.524248965649737,3.4668368802301903,2.1535819349556475,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1023,30,500,1e+30,1e-08,1.3033,13.015693389377772,13.015693389377772,True,True,0.0,77.97180601166498,13.015693389377772,500,0.6089255000115372,PASS,,5.980491227485476,4.871014477996713,4.5242707869290895,3.3979558829400545,2.138371399355888,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1024,30,500,1e+30,1e-08,1.3033,13.014999551805198,13.014999551805198,True,True,0.0,86.48020376538766,13.014999551805198,500,0.6178077000076883,PASS,,5.964654249235063,4.842762138418102,4.484346186816201,3.5213481177830874,2.0978783048638685,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1025,30,500,1e+30,1e-08,1.3033,13.015043183822153,13.015043183822153,True,True,0.0,74.26162185896749,13.015043183822153,500,0.6118002999573946,PASS,,6.009609638506635,4.8415947794043666,4.503188369769345,3.4344752009978516,2.122191111293126,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1026,30,500,1e+30,1e-08,1.3033,13.015678706627227,13.015678706627227,True,True,0.0,66.3398369492597,13.015678706627227,500,0.6097500000032596,PASS,,5.869554689961551,4.870224099083697,4.532119895854545,3.492666636282308,2.1475148629876086,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1027,30,500,1e+30,1e-08,1.3033,13.013066478619876,13.013066478619876,True,True,0.0,52.96727043402459,13.013066478619876,500,0.6051025000051595,PASS,,5.963496744174165,4.897427379006732,4.45582945602062,3.4823140529948104,2.1088155275399796,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1028,30,500,1e+30,1e-08,1.3033,13.01517950836183,13.01517950836183,True,True,0.0,61.00386745888306,13.01517950836183,500,0.6118199999909848,PASS,,6.016684809206704,4.804064837475327,4.477440286765895,3.4467056509532505,2.1663825460002233,,
GWO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1029,30,500,1e+30,1e-08,1.3033,13.013967139187216,13.013967139187216,True,True,0.0,50.70047840630026,13.013967139187216,500,0.6059589000069536,PASS,,5.985654381788138,4.8560369864644874,4.410411887753553,3.4864891986882642,2.1707377817888713,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1000,30,500,1e+30,1e-08,1.3033,13.025095652781282,13.025095652781282,True,True,0.0,91.29149650716661,13.025095652781282,500,0.6374083999544382,PASS,,5.844206816417873,4.899747078182278,4.530804839725054,3.478719126231529,2.173732378487744,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1001,30,500,1e+30,1e-08,1.3033,13.026734736609363,13.026734736609363,True,True,0.0,66.01748331516451,13.026734736609363,500,0.6261457999935374,PASS,,5.7566367024574845,4.9554989559994995,4.495113093398155,3.5750843552738565,2.14751062135649,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1002,30,500,1e+30,1e-08,1.3033,13.01728694630165,13.01728694630165,True,True,0.0,70.88712205351749,13.01728694630165,500,0.634625100006815,PASS,,5.9077931550875915,4.837184957834782,4.577022475359438,3.4590577599070165,2.133605768619739,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1003,30,500,1e+30,1e-08,1.3033,13.022643433381207,13.022643433381207,True,True,0.0,74.66682306289589,13.022643433381207,500,0.6324446000508033,PASS,,5.939435570061525,4.9372535517047496,4.49907131310417,3.502044941032793,2.0454649219457464,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1004,30,500,1e+30,1e-08,1.3033,13.021303099274059,13.021303099274059,True,True,0.0,62.5657781283715,13.021303099274059,500,0.6347759999916889,PASS,,5.818078249390491,4.938043886590731,4.493414696705029,3.4961318700119324,2.175448102048057,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1005,30,500,1e+30,1e-08,1.3033,13.016610277823133,13.016610277823133,True,True,0.0,92.7096425586245,13.016610277823133,500,0.6418988999794237,PASS,,6.000415892962886,4.775890314242422,4.489773304857559,3.49202166937927,2.1554757430808933,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1006,30,500,1e+30,1e-08,1.3033,13.024074234945948,13.024074234945948,True,True,0.0,99.63174751604569,13.024074234945948,500,0.6450523000094108,PASS,,5.942919172482442,4.854047496079347,4.59159852679638,3.380320264373014,2.156683683819507,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1007,30,500,1e+30,1e-08,1.3033,13.024620329209533,13.024620329209533,True,True,0.0,76.78512373299213,13.024620329209533,500,0.6338226000079885,PASS,,6.013856690222025,4.997834000677514,4.423075001370178,3.352664359163949,2.139016492926124,,
